clinic_id,clinic_name,state,region,dog_breed,cat_breed,fish_breed,bird_breed,treatment_cost,wait_time,recommended
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Yorkshire Terrier,,,,120,23,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,German Shepherd,Persian,,,92,21,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,,,,114,13,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,Yorkshire Terrier,Persian,,,98,12,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Beagle,American Bobtail,,,100,24,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Beagle,,Goldfish,Finch,131,20,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,German Shepherd,,Betta Fish,African Gray Parrot,111,26,0
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,Maine Coone,Goldfish,Finch,116,18,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,German Shepherd,,,,65,24,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,,,,,175,25,0
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,,Siamese,,,118,23,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Beagle,Persian,,,120,12,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Bulldog,,,,135,17,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Golden Retriever,American Shorthair,,,104,19,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,127,18,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,157,18,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,,,,,140,15,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,,,,78,24,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Yorkshire Terrier,,Goldfish,Dove,174,13,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,,,144,25,0
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Beagle,,,,95,7,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Golden Retriever,,,,49,20,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Bulldog,,,,110,27,0
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,,,,,103,21,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Boxer,,,,137,16,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,,,,122,24,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,100,15,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,56,18,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,,,,,111,22,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Beagle,Siamese,,,120,26,0
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,American Shorthair,,,121,21,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Boxer,,,,140,15,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Boxer,American Shorthair,,,125,23,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Bulldog,,,,122,22,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Bulldog,American Shorthair,,,104,13,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Yorkshire Terrier,Sphynx,,,44,31,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Bulldog,,,,150,15,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,Yorkshire Terrier,,,,111,21,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,Boxer,,,,137,18,1
C-6941229,Walgreens,IA,West,,,,,135,18,1
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,Maine Coone,,,108,19,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,,,,141,22,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Labrador Retriever,,,,108,22,1
C-8350481,DSHealthcare,MA,South,Golden Retriever,,,,134,19,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,,Sphynx,,,91,22,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Beagle,,,,165,20,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,,Siamese,,,126,22,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,Yorkshire Terrier,,,,39,23,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,German Shepherd,Sphynx,,,133,21,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,,,,,117,17,1
C-7173048,Empack,CO,West,Golden Retriever,,,,93,20,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,American Shorthair,Betta Fish,Finch,149,14,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,German Shepherd,American Shorthair,Guppy,Dove,78,17,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,,Scottish Fold,Guppy,Parrotlet,120,21,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,,,,,81,13,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,,,,155,20,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Golden Retriever,Maine Coone,,,127,19,1
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Boxer,,,,72,17,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Yorkshire Terrier,Sphynx,,,124,20,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,,,,109,16,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Boxer,,,,115,19,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,Golden Retriever,,,,87,20,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Bulldog,,,,95,22,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,,,,,147,19,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,Beagle,,Angelfish,African Gray Parrot,79,15,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,Beagle,,,,106,17,1
C-3829341,Walgreens,CA,West,Beagle,,,,81,9,1
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Boxer,Scottish Fold,,,128,25,0
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,Scottish Fold,,,138,24,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,,,,,65,17,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,Yorkshire Terrier,Sphynx,,,199,16,1
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,,,,,126,22,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,,,Betta Fish,Parrotlet,149,23,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,,American Bobtail,Cory Catfish,African Gray Parrot,91,11,1
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,Golden Retriever,Maine Coone,,,129,30,0
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,Golden Retriever,American Shorthair,,,189,22,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,69,13,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Bulldog,,,,158,34,0
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Beagle,,,,166,17,1
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,,,,,125,18,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,,,,,118,19,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,,Sphynx,,,133,17,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,Boxer,,Cory Catfish,African Gray Parrot,93,18,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,Golden Retriever,Maine Coone,,,127,19,1
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,,,,149,18,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,German Shepherd,,,,134,20,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,149,23,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,Golden Retriever,,,,80,14,1
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Labrador Retriever,,,,63,21,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,Maine Coone,,,175,16,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,,,,,86,12,1
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Beagle,American Shorthair,,,150,17,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,101,20,1
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,,,,96,20,1
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,,,,110,17,1
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,,,,,161,11,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,Beagle,,,,90,17,1
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,Labrador Retriever,,,,128,15,1
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,,,,,111,28,0
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,,,,102,24,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,,Scottish Fold,,,115,22,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,Bulldog,,,,130,15,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,Labrador Retriever,,,,136,26,0
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,,,,175,14,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,,,,,167,23,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Boxer,,,,163,23,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,,,,,108,16,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,Maine Coone,,,50,26,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Labrador Retriever,,,,110,17,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Labrador Retriever,,Betta Fish,Dove,202,16,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Beagle,,,,131,18,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Yorkshire Terrier,Siamese,,,144,18,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,111,21,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Bulldog,Sphynx,Betta Fish,African Gray Parrot,148,23,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,167,17,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Yorkshire Terrier,,,,152,18,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,Sphynx,,,146,22,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Golden Retriever,Siamese,,,102,20,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Boxer,,,,132,25,0
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,,,168,19,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Labrador Retriever,,,,127,24,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Yorkshire Terrier,,,,116,22,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,German Shepherd,Maine Coone,,,127,12,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,,,Goldfish,Finch,147,21,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,Yorkshire Terrier,American Bobtail,Cory Catfish,Parrotlet,59,18,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,Scottish Fold,,,116,17,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Boxer,,,,104,20,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Beagle,Scottish Fold,,,93,16,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Bulldog,Sphynx,,,135,19,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,American Shorthair,,,129,15,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,,,,198,19,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Boxer,,,,113,17,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,,,,191,21,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,,,,,117,14,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,Maine Coone,,,158,21,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Bulldog,,,,122,19,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,138,12,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,Siamese,,,116,9,1
C-6941229,Walgreens,IA,West,Yorkshire Terrier,,Guppy,Finch,141,23,1
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,87,10,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,American Bobtail,,,166,13,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Labrador Retriever,Scottish Fold,,,96,24,1
C-8350481,DSHealthcare,MA,South,,,,,170,22,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,,American Shorthair,,,79,19,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Beagle,,,,116,19,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Beagle,Sphynx,,,109,28,0
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,Maine Coone,,,139,25,0
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Boxer,,,,136,14,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Yorkshire Terrier,,,,112,26,0
C-7173048,Empack,CO,West,German Shepherd,American Shorthair,,,135,15,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,Bulldog,Maine Coone,,,116,22,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Labrador Retriever,,,,113,17,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,,,,,112,23,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,,,,,116,23,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,,,,95,23,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Boxer,,,,74,24,1
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,German Shepherd,,,,126,26,0
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Labrador Retriever,Scottish Fold,,,97,21,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,,,,127,15,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Beagle,,,,167,17,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,,,,114,18,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Golden Retriever,American Shorthair,,,117,23,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,,Maine Coone,,,141,20,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,,,,,164,14,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,Golden Retriever,American Shorthair,,,131,16,1
C-3829341,Walgreens,CA,West,Bulldog,,,,137,21,1
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Golden Retriever,,,,110,28,0
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,Siamese,,,72,27,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,,,,,187,18,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,Labrador Retriever,,,,148,18,1
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,,,,,147,22,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,,,,,90,16,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,German Shepherd,,,,111,27,0
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,Boxer,Scottish Fold,,,117,28,0
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,,,,,167,19,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,Siamese,Angelfish,Dove,161,18,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Golden Retriever,,,,110,18,1
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Bulldog,,,,117,22,1
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,,American Bobtail,,,122,21,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,Beagle,Siamese,,,84,13,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,,Siamese,,,79,23,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,German Shepherd,,,,119,14,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,Beagle,,,,114,7,1
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,,,,131,15,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,,Persian,,,137,19,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,,Persian,,,88,17,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,Bulldog,,,,147,19,1
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Boxer,Siamese,,,119,20,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,Siamese,,,165,16,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Bulldog,,,,92,18,1
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Yorkshire Terrier,,,,130,16,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,123,15,1
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,Bulldog,American Shorthair,,,146,17,1
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,Beagle,,,,89,18,1
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Golden Retriever,Scottish Fold,,,97,17,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,Beagle,American Bobtail,,,134,15,1
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,,,Angelfish,Parrotlet,113,26,0
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,Golden Retriever,Sphynx,,,160,19,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Beagle,,,,183,19,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Beagle,,,,132,26,0
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,,,,134,24,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,,,,,117,26,0
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Bulldog,Persian,,,141,24,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Golden Retriever,,Betta Fish,Parrotlet,139,24,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,100,14,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,,,,,148,19,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,American Bobtail,,,75,24,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Beagle,Siamese,,,74,19,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,,American Shorthair,,,87,17,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Labrador Retriever,,,,120,16,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,,,,,58,14,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Golden Retriever,Persian,,,117,11,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,126,27,0
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Boxer,,,,83,19,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Beagle,American Bobtail,,,76,14,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,Scottish Fold,Angelfish,Parrotlet,98,18,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,,,,,179,19,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,,,132,28,0
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,,Betta Fish,Finch,167,24,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Bulldog,,,,94,15,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,,,,,125,18,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Beagle,,,,136,19,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Beagle,Scottish Fold,,,117,17,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,,,,153,21,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,96,15,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,,,,86,22,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,,,,,144,27,0
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,,,,152,20,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,,,,107,29,0
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,,,,137,24,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Boxer,American Bobtail,,,160,22,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,,,,156,17,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,80,16,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,134,37,0
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,,Sphynx,,,87,25,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,Siamese,,,138,29,0
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,,,,56,16,1
C-6941229,Walgreens,IA,West,Bulldog,,,,156,25,0
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,,,Cory Catfish,Lovebird,168,16,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,Yorkshire Terrier,,,,139,21,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Boxer,,,,116,17,1
C-8350481,DSHealthcare,MA,South,,,,,100,18,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Bulldog,,,,159,25,0
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,,,,,114,15,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,,,,,100,24,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,Boxer,,,,133,24,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,,,,68,10,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Boxer,,,,89,15,1
C-7173048,Empack,CO,West,Beagle,,,,137,18,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,German Shepherd,,,,71,16,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,,,,,97,25,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,,,,,180,21,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,,Maine Coone,,,115,14,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,,Angelfish,Finch,120,21,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,,,,,163,29,0
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,,Maine Coone,,,126,12,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Golden Retriever,,,,132,20,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,Boxer,,,,110,22,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,American Shorthair,Betta Fish,African Gray Parrot,144,15,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,,,,123,22,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,,Sphynx,,,56,22,1
