clinic_id,clinic_name,state,region,dog_breed,cat_breed,fish_breed,bird_breed,treatment_cost,wait_time,recommended
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,,,,,107,25,0
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Beagle,,,,92,19,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,,Sphynx,Guppy,Lovebird,91,21,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,,,,57,17,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,German Shepherd,,,,122,33,0
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Golden Retriever,American Bobtail,,,147,17,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,,,,,151,23,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,,,,77,22,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Boxer,,,,223,25,0
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,Yorkshire Terrier,,,,129,24,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,German Shepherd,,,,108,10,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,German Shepherd,,,,93,17,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,,,,,132,25,0
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Yorkshire Terrier,Persian,,,122,18,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,128,19,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Boxer,,,,128,4,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,,,,158,23,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,,,,,188,17,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,,,,129,23,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Golden Retriever,,,,87,12,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Labrador Retriever,Scottish Fold,,,57,24,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,,,,138,22,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,German Shepherd,,,,90,25,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Labrador Retriever,Sphynx,Cory Catfish,Lovebird,141,31,0
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Yorkshire Terrier,,,,90,19,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Golden Retriever,,,,150,17,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,Maine Coone,Angelfish,Lovebird,118,19,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,150,21,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,72,19,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,,,,,94,13,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,,,,100,17,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,Golden Retriever,,,,143,17,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Bulldog,Sphynx,,,116,19,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,,,,,105,21,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,,,,122,24,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,,,,,127,6,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Boxer,Sphynx,,,124,29,0
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,,,,,131,21,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,Boxer,Maine Coone,,,84,23,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,Maine Coone,,,129,25,0
C-6941229,Walgreens,IA,West,Beagle,,,,130,30,0
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Boxer,,,,163,21,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,German Shepherd,,,,87,24,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,Scottish Fold,Cory Catfish,Lovebird,148,17,1
C-8350481,DSHealthcare,MA,South,German Shepherd,,,,140,23,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Bulldog,,,,106,20,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,German Shepherd,,,,114,21,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,,,,,114,12,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,Scottish Fold,,,111,15,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,German Shepherd,,Guppy,Finch,126,11,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,,Persian,Cory Catfish,Parrotlet,109,20,1
C-7173048,Empack,CO,West,Bulldog,,,,77,19,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,,,,138,18,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,,Persian,,,112,18,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Yorkshire Terrier,,,,139,23,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,,,,,100,18,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,Bulldog,,,,82,19,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Yorkshire Terrier,Sphynx,,,142,23,1
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,,,,,71,17,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,,,,57,26,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,Golden Retriever,American Bobtail,,,119,31,0
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Labrador Retriever,Maine Coone,,,108,11,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,,,,,117,18,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,,,,,103,19,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,Beagle,American Shorthair,,,140,20,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,,,,,71,24,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,,,,,100,15,1
C-3829341,Walgreens,CA,West,Beagle,,,,82,14,1
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Yorkshire Terrier,,,,132,19,1
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,,,,127,14,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,,,77,17,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,Bulldog,Sphynx,,,114,14,1
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,German Shepherd,,,,100,17,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,German Shepherd,,,,140,19,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,,,,,168,17,1
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,,,,75,12,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,,American Bobtail,,,135,16,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,,,,,120,19,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,,,,,78,19,1
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,,American Shorthair,,,152,10,1
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,,,,,167,24,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,Labrador Retriever,,,,71,19,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,,,,,107,23,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,Maine Coone,,,76,16,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,,,,,115,21,1
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,Bulldog,Scottish Fold,,,99,21,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Yorkshire Terrier,,,,85,21,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,,,,115,24,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,Siamese,,,132,24,1
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,,,,,134,17,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Golden Retriever,Siamese,Goldfish,Parrotlet,108,21,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Bulldog,,,,117,29,0
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Boxer,,,,113,15,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,,,Betta Fish,Parrotlet,121,19,1
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,,,Guppy,African Gray Parrot,140,24,1
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,,,,110,25,0
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,,,,,99,23,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,Yorkshire Terrier,Persian,,,172,25,0
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,Beagle,,Cory Catfish,African Gray Parrot,116,16,1
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,Labrador Retriever,Persian,,,143,9,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Labrador Retriever,Sphynx,,,136,19,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,,,Guppy,Parrotlet,162,23,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,Scottish Fold,,,132,19,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,Boxer,,,,111,15,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,161,25,0
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Golden Retriever,,,,148,22,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,,,,126,20,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,,,,,76,22,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,Labrador Retriever,,,,100,20,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,,,Goldfish,Lovebird,105,31,0
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,,,Guppy,Parrotlet,127,17,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Labrador Retriever,,,,94,21,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Bulldog,American Shorthair,,,111,18,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Boxer,,,,91,25,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,,,Angelfish,Lovebird,90,19,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,,,,96,19,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,German Shepherd,Persian,,,109,19,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,,,,100,20,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Boxer,,,,91,18,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,,,75,29,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,,,,52,19,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,,American Shorthair,,,118,23,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Boxer,,,,143,27,0
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,,Maine Coone,,,117,29,0
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,,,,80,23,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,,Guppy,Finch,108,9,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,American Bobtail,Guppy,Lovebird,83,17,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Beagle,,,,103,23,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Golden Retriever,,Cory Catfish,Dove,132,15,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,Persian,,,132,16,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,German Shepherd,,,,115,22,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Yorkshire Terrier,,,,86,22,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Beagle,,Betta Fish,Dove,150,23,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,,,,168,24,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,,Scottish Fold,Angelfish,African Gray Parrot,108,27,0
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,81,21,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,,,,,102,17,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,Yorkshire Terrier,American Shorthair,,,120,18,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,Bulldog,,,,129,16,1
C-6941229,Walgreens,IA,West,Boxer,,,,124,18,1
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,Siamese,,,138,22,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,,,,110,17,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,American Shorthair,,,152,33,0
C-8350481,DSHealthcare,MA,South,,,,,148,23,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Boxer,Sphynx,,,65,20,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Boxer,,,,117,11,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,,,Angelfish,Parrotlet,101,24,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,Labrador Retriever,,,,63,21,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Bulldog,Siamese,,,71,32,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,,,,,64,21,1
C-7173048,Empack,CO,West,German Shepherd,,,,148,24,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,Beagle,,,,115,22,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,,Sphynx,,,104,25,0
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,,,,,145,25,0
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Yorkshire Terrier,Scottish Fold,,,123,20,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,,,,125,22,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,,,,,131,18,1
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Bulldog,,,,90,18,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,American Shorthair,,,88,22,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,,,,114,24,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Golden Retriever,Sphynx,,,106,23,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,,,,,138,28,0
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,,Siamese,,,102,19,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,Beagle,,,,91,24,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,Golden Retriever,,Cory Catfish,Lovebird,156,19,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,German Shepherd,,,,116,23,1
C-3829341,Walgreens,CA,West,Boxer,,,,136,14,1
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,,,,,135,15,1
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,German Shepherd,,,,89,17,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,,Scottish Fold,,,153,20,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,,,,,83,31,1
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,Boxer,American Shorthair,,,140,26,0
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,German Shepherd,,,,141,21,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Golden Retriever,,,,72,34,1
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,Golden Retriever,American Bobtail,,,111,20,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,Boxer,,,,103,22,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,,,,,129,22,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Boxer,,,,114,21,1
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,87,21,1
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Boxer,,,,138,26,0
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,German Shepherd,,,,147,24,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Golden Retriever,Siamese,,,126,14,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,German Shepherd,,,,130,23,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,Bulldog,,,,137,14,1
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,,,,128,20,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,,Maine Coone,,,84,23,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Beagle,,,,125,18,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,,,,102,15,1
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Yorkshire Terrier,,,,142,26,0
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Beagle,Sphynx,,,111,18,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,,,,,107,21,1
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Boxer,,,,116,16,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,German Shepherd,Persian,,,98,21,1
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,,,Cory Catfish,Lovebird,98,15,1
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,Labrador Retriever,,Angelfish,Lovebird,142,27,0
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,,Sphynx,,,111,22,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,Yorkshire Terrier,Scottish Fold,Guppy,Lovebird,200,19,1
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,Yorkshire Terrier,,,,95,22,1
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,,,,,115,21,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Beagle,,,,118,19,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,,Persian,,,167,19,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,Bulldog,,Cory Catfish,Finch,187,13,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,,,,,138,17,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,105,26,0
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Beagle,Maine Coone,,,157,20,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,Maine Coone,,,157,12,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,,Siamese,Guppy,Lovebird,144,22,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,,,,128,25,0
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Labrador Retriever,Maine Coone,,,101,18,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,German Shepherd,,,,74,27,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Boxer,,,,81,17,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Golden Retriever,,,,93,22,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,Persian,,,111,22,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,,,,104,16,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,American Bobtail,,,182,27,0
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Labrador Retriever,,,,61,23,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,American Shorthair,,,100,14,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,,,,,122,24,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,Scottish Fold,,,114,22,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Bulldog,Scottish Fold,,,66,16,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,,,,,151,19,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Yorkshire Terrier,Sphynx,,,104,24,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,,,,,124,22,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,,,,,123,16,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,German Shepherd,,Guppy,Lovebird,115,28,0
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,113,15,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Boxer,,,,111,21,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Bulldog,Sphynx,,,124,22,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,American Shorthair,Angelfish,African Gray Parrot,122,22,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,,,,126,15,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Yorkshire Terrier,,,,124,18,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Bulldog,,,,159,21,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,,Angelfish,Parrotlet,153,12,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,,Scottish Fold,,,139,22,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,125,18,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Bulldog,Sphynx,,,105,14,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,,,,86,20,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,Bulldog,,,,135,21,1
C-6941229,Walgreens,IA,West,,,,,162,21,1
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,German Shepherd,American Bobtail,Guppy,Parrotlet,110,24,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,,,,72,27,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Beagle,,,,122,10,1
C-8350481,DSHealthcare,MA,South,Yorkshire Terrier,Siamese,Guppy,Lovebird,146,20,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Boxer,,,,173,20,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Golden Retriever,,Guppy,Dove,108,22,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Yorkshire Terrier,Maine Coone,,,102,17,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,,Betta Fish,Lovebird,86,19,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,,,,134,18,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,,,,,114,17,1
C-7173048,Empack,CO,West,,,,,140,22,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,Bulldog,,,,129,30,0
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,,,,,103,12,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,,,,,134,22,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,German Shepherd,,,,91,25,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,,,,99,15,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Bulldog,,,,146,21,1
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Boxer,,,,142,25,0
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Boxer,,,,108,16,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,,,,111,11,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,,,,,159,10,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,Maine Coone,,,121,12,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,80,18,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,,,,,120,17,1
