clinic_id,clinic_name,state,region,dog_breed,cat_breed,fish_breed,bird_breed,treatment_cost,wait_time,recommended
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,American Bobtail,Angelfish,African Gray Parrot,90,11,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,,,,,133,21,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,Scottish Fold,,,175,17,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,,,,,130,19,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,131,22,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Yorkshire Terrier,,,,127,12,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,,,,144,22,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,Scottish Fold,,,90,12,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,German Shepherd,American Shorthair,,,85,14,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Beagle,,,,130,21,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Boxer,,Cory Catfish,Parrotlet,106,21,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,German Shepherd,,,,116,11,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Bulldog,,,,66,18,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,Persian,,,94,22,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Boxer,Sphynx,,,104,27,0
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,,,,115,17,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,,,,,74,20,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Boxer,,,,93,15,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Golden Retriever,,,,104,23,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,Betta Fish,African Gray Parrot,106,21,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Yorkshire Terrier,,,,105,25,0
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Labrador Retriever,Maine Coone,,,107,16,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Beagle,,,,116,16,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,,Sphynx,Angelfish,Finch,143,30,0
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,,,,134,14,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,Labrador Retriever,,,,108,22,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Boxer,American Bobtail,,,176,22,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,,,,158,19,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Bulldog,,,,91,14,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,German Shepherd,American Bobtail,,,161,8,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,Persian,,,89,16,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Labrador Retriever,,Cory Catfish,Dove,148,24,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Boxer,American Bobtail,,,118,15,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,Maine Coone,,,137,15,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,,Scottish Fold,,,131,27,0
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,Scottish Fold,,,83,29,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,German Shepherd,,,,88,15,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,Maine Coone,,,103,23,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,Scottish Fold,Cory Catfish,Lovebird,101,13,1
C-6941229,Walgreens,IA,West,Labrador Retriever,,,,113,17,1
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,,,,,137,15,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,Scottish Fold,,,129,14,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,,,,129,18,1
C-8350481,DSHealthcare,MA,South,,,,,125,21,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Boxer,,,,158,30,0
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Yorkshire Terrier,,,,148,17,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,German Shepherd,,Cory Catfish,Dove,132,26,0
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,German Shepherd,American Shorthair,,,140,16,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Beagle,,,,137,20,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,,,Guppy,Dove,154,17,1
C-7173048,Empack,CO,West,,,,,144,18,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,German Shepherd,American Bobtail,,,116,11,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,,,Angelfish,African Gray Parrot,118,22,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Yorkshire Terrier,,,,117,21,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Golden Retriever,,,,123,22,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,,,,141,22,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,,,,,69,19,1
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Yorkshire Terrier,,,,161,25,0
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,,,,160,35,0
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,,,,146,29,0
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,,,,,143,12,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,,,,122,16,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Bulldog,American Bobtail,Betta Fish,Parrotlet,112,12,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,Bulldog,,,,135,20,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,,,,161,13,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,,,,94,12,1
C-3829341,Walgreens,CA,West,Bulldog,,,,129,26,0
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,,American Bobtail,,,143,17,1
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,German Shepherd,,,,145,22,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,,,,,195,23,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,,,,,146,28,0
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,,Sphynx,,,163,28,0
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,,,,,118,21,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,,American Bobtail,Angelfish,Dove,108,14,1
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,Siamese,,,118,18,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,Beagle,,,,92,21,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,Beagle,,,,88,15,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,,Maine Coone,,,95,20,1
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,100,21,1
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Boxer,,,,83,27,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,,Maine Coone,,,81,19,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,,American Shorthair,,,156,16,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,German Shepherd,,,,144,24,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,,Siamese,,,172,21,1
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,135,20,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Bulldog,,Angelfish,Finch,125,22,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,American Bobtail,,,97,17,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,American Bobtail,,,142,19,1
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Bulldog,,,,179,23,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Boxer,,,,105,24,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,,Sphynx,,,103,13,1
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,,American Bobtail,,,113,6,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,125,23,1
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,,,,,139,31,0
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,Maine Coone,,,106,21,1
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Golden Retriever,Scottish Fold,,,124,22,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,Bulldog,,,,98,25,1
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,,Persian,,,134,25,0
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,Beagle,,,,99,17,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Labrador Retriever,,,,139,14,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,Persian,,,137,21,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,American Bobtail,,,77,22,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,Boxer,,,,116,17,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Beagle,,,,68,26,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,,Sphynx,,,89,13,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,,,,95,24,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,German Shepherd,American Shorthair,Betta Fish,Lovebird,181,27,0
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,,,,126,17,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,,,,,120,18,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,,,,,146,23,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Boxer,,,,121,28,0
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Bulldog,,,,109,16,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,American Bobtail,,,151,23,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,106,16,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,,Cory Catfish,African Gray Parrot,140,26,0
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Boxer,Sphynx,,,74,25,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,144,18,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Yorkshire Terrier,,,,118,14,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Bulldog,,,,148,6,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Boxer,,Betta Fish,Parrotlet,81,22,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Golden Retriever,,,,157,26,0
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Golden Retriever,,,,117,21,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,,Scottish Fold,Goldfish,Dove,131,20,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Beagle,,,,141,24,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,German Shepherd,Maine Coone,,,174,15,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,Persian,,,105,15,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,134,17,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,,Persian,,,118,21,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Golden Retriever,,,,112,29,0
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,Yorkshire Terrier,,,,87,25,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Yorkshire Terrier,,,,108,23,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,,,Cory Catfish,Lovebird,101,16,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Boxer,,,,108,19,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,,,,,87,22,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,125,19,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,German Shepherd,,,,109,15,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,,Guppy,Parrotlet,110,19,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,German Shepherd,,,,109,21,1
C-6941229,Walgreens,IA,West,,,,,164,29,0
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,German Shepherd,Maine Coone,,,150,22,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,,,,140,22,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Beagle,,,,151,23,1
C-8350481,DSHealthcare,MA,South,,,,,161,15,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Bulldog,,Goldfish,Finch,118,16,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Labrador Retriever,,,,141,23,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,German Shepherd,,,,82,21,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,,,,134,25,0
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,,,,128,26,0
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Labrador Retriever,American Shorthair,,,118,18,1
C-7173048,Empack,CO,West,,,Goldfish,Lovebird,110,23,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,,,,99,20,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,,,,,133,25,0
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,,,,,143,16,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,,,,,99,16,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,,,,122,20,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Beagle,,,,132,23,1
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,,,,,150,22,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,Siamese,,,119,20,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,,,,133,24,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Beagle,,,,120,18,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,,American Bobtail,,,95,26,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,,,,,122,15,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,Yorkshire Terrier,,,,137,24,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,Golden Retriever,,,,154,23,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,Beagle,Scottish Fold,,,135,13,1
C-3829341,Walgreens,CA,West,German Shepherd,Maine Coone,,,80,23,1
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Bulldog,,,,39,19,1
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,Yorkshire Terrier,,,,113,13,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,,Sphynx,,,109,24,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,,,,,101,28,0
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,German Shepherd,,,,112,16,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,Golden Retriever,,,,115,21,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,,,Angelfish,Parrotlet,120,15,1
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,,,73,25,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,,,92,28,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,,Scottish Fold,,,104,21,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Bulldog,,,,138,23,1
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Beagle,,,,162,14,1
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,German Shepherd,Persian,,,98,20,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,Labrador Retriever,,,,99,28,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,,Persian,,,139,22,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,Golden Retriever,,,,134,23,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,,Maine Coone,,,134,29,0
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,,,,125,23,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,,,,,107,19,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,,,,,139,25,0
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,,,,130,20,1
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Boxer,,,,80,23,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,107,16,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,,,,,139,20,1
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Labrador Retriever,,,,113,17,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,Boxer,,,,115,14,1
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,Bulldog,,,,126,25,0
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,,,,155,21,1
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,,American Bobtail,,,142,13,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,,American Shorthair,Betta Fish,Lovebird,132,25,0
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,Labrador Retriever,,,,130,21,1
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,Boxer,Sphynx,,,111,21,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Bulldog,,Angelfish,Lovebird,99,24,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,,,,,94,23,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,German Shepherd,,,,126,7,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,Golden Retriever,,Cory Catfish,Dove,122,23,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,69,27,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,,,,,99,15,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,Maine Coone,,,104,21,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,,,,,103,17,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,,,,146,26,0
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Yorkshire Terrier,,,,151,21,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,,,,,75,23,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,German Shepherd,,,,100,20,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,,Siamese,,,150,21,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,Scottish Fold,,,173,21,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Boxer,,,,167,11,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,,Betta Fish,Parrotlet,153,22,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,,Maine Coone,,,99,22,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,,,,128,14,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,,,,,163,20,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Boxer,,,,129,26,0
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Bulldog,,,,147,27,0
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Golden Retriever,,,,154,23,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,,Persian,,,188,17,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Bulldog,,,,137,16,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,Persian,,,99,26,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,Golden Retriever,Maine Coone,Goldfish,Lovebird,115,12,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,111,27,0
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,,,,118,21,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,,American Shorthair,,,90,25,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,American Bobtail,,,113,24,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,Golden Retriever,,,,106,23,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,,,,139,21,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,German Shepherd,,Guppy,African Gray Parrot,130,14,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Bulldog,,,,112,20,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,German Shepherd,American Shorthair,,,169,17,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,German Shepherd,,,,68,11,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Golden Retriever,Scottish Fold,,,155,19,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,Bulldog,Maine Coone,,,119,24,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,Boxer,,,,49,12,1
C-6941229,Walgreens,IA,West,,,,,39,26,1
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,,,,,108,5,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,Scottish Fold,,,111,26,0
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Boxer,,,,138,16,1
C-8350481,DSHealthcare,MA,South,,,,,184,24,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Beagle,,,,130,24,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,,,,,146,14,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Golden Retriever,,,,42,25,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,,Goldfish,Lovebird,186,20,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Golden Retriever,American Bobtail,,,94,10,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,,,,,147,14,1
C-7173048,Empack,CO,West,Golden Retriever,Scottish Fold,Guppy,Parrotlet,104,27,0
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,Yorkshire Terrier,,,,155,21,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Golden Retriever,,,,132,11,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,,,,,89,20,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,,,,,178,18,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,,,,106,37,0
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Boxer,,Angelfish,Finch,167,19,1
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Bulldog,,Angelfish,Dove,124,18,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,,,,131,21,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,Bulldog,Maine Coone,,,130,17,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Golden Retriever,,,,105,22,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,,Siamese,,,106,19,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,German Shepherd,,,,132,23,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,,Sphynx,,,196,18,1
