clinic_id,clinic_name,state,region,dog_breed,cat_breed,fish_breed,bird_breed,treatment_cost,wait_time,recommended
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Boxer,,,,91,16,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,,,,107,18,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,Labrador Retriever,,,,130,15,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Boxer,,,,77,21,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,,,,,125,20,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,,,,143,24,0
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,,Maine Coone,,,139,22,0
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,Golden Retriever,Siamese,,,165,29,0
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Boxer,,,,104,23,0
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Bulldog,,,,119,15,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,German Shepherd,,,,167,28,0
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Yorkshire Terrier,,,,79,27,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,86,17,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,,,,,129,25,0
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Beagle,,,,79,26,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,German Shepherd,,,,69,21,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,136,19,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Labrador Retriever,,Goldfish,African Gray Parrot,86,28,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,,,135,25,0
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Boxer,,,,111,17,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Bulldog,,,,158,24,0
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,,Siamese,,,120,21,0
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Bulldog,,,,142,22,0
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,,,,,99,14,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,German Shepherd,,,,35,21,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,74,22,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,Persian,,,137,30,0
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,,,,,125,16,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,American Bobtail,,,100,24,0
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,Golden Retriever,Maine Coone,,,128,19,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,German Shepherd,,,,190,18,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Bulldog,Siamese,,,123,23,0
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Beagle,,,,132,16,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Boxer,Scottish Fold,,,141,27,0
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Beagle,American Shorthair,Goldfish,Parrotlet,124,19,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Labrador Retriever,American Shorthair,,,130,18,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,,,,148,13,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,Boxer,,Goldfish,Dove,102,18,1
C-6941229,Walgreens,IA,West,Beagle,,,,126,25,0
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,,Maine Coone,Angelfish,Dove,147,25,0
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,German Shepherd,,,,75,30,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,American Shorthair,,,160,19,1
C-8350481,DSHealthcare,MA,South,Golden Retriever,Persian,,,95,16,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,German Shepherd,,,,106,27,0
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,,,,,142,16,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Yorkshire Terrier,American Bobtail,,,82,20,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,,Guppy,Parrotlet,128,18,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,Persian,,,121,17,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,,,,,72,18,1
C-7173048,Empack,CO,West,Yorkshire Terrier,,,,145,27,0
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,American Shorthair,,,86,21,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,,,,,93,29,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Yorkshire Terrier,Persian,Betta Fish,Dove,113,14,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Golden Retriever,Sphynx,,,120,18,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,Sphynx,,,142,10,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,,,,,133,12,1
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Yorkshire Terrier,,,,126,24,0
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Beagle,,,,135,28,0
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,American Shorthair,,,130,12,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Boxer,Scottish Fold,,,159,18,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,Labrador Retriever,Sphynx,,,105,12,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,,,,,123,16,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,,,,,122,18,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,Golden Retriever,,,,117,24,0
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,Boxer,,,,127,19,1
C-3829341,Walgreens,CA,West,Golden Retriever,,,,142,22,0
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Yorkshire Terrier,,,,110,12,1
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,,,,138,23,0
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,,Scottish Fold,Angelfish,Parrotlet,112,17,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,,,,132,21,0
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,Boxer,American Bobtail,,,96,29,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,,,,,137,10,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,,,Cory Catfish,African Gray Parrot,92,17,1
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,,,,98,16,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,,,Goldfish,Finch,147,19,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,Boxer,,,,101,29,0
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Labrador Retriever,,,,113,21,0
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,,,,,124,17,1
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,German Shepherd,,,,83,24,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,German Shepherd,,,,107,22,0
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Labrador Retriever,Maine Coone,,,131,26,0
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,,,,120,14,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,Boxer,American Shorthair,,,50,13,1
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,Bulldog,,,,151,22,0
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Yorkshire Terrier,Persian,,,139,18,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,German Shepherd,,,,90,22,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,Siamese,,,100,27,0
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Golden Retriever,Sphynx,,,160,13,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,Persian,,,164,10,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,,,,,199,20,1
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Bulldog,,,,81,17,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,125,22,0
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,,,,,122,21,0
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,Maine Coone,,,119,20,1
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,,,,,144,16,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,German Shepherd,,,,121,28,0
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,Bulldog,,,,99,21,1
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,,,,,162,26,0
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,,,,,185,21,0
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Bulldog,,,,83,16,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,Bulldog,Siamese,,,140,12,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,Boxer,,,,158,17,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Beagle,,Angelfish,Finch,110,15,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Labrador Retriever,American Shorthair,Goldfish,Lovebird,67,12,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,87,18,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Beagle,,,,178,18,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,,,,120,24,0
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,,,,,113,24,0
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Labrador Retriever,,,,173,20,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,,,,,60,17,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Boxer,,,,128,23,0
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,Goldfish,Parrotlet,102,17,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,German Shepherd,Maine Coone,,,134,29,0
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Beagle,,,,110,16,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,,American Bobtail,,,91,17,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,,,,92,18,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Bulldog,,Betta Fish,Dove,162,19,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,Betta Fish,Lovebird,88,26,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Bulldog,Persian,,,132,23,0
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Bulldog,Sphynx,,,89,28,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Labrador Retriever,,,,206,20,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,,,,,80,19,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,,,,,116,20,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,German Shepherd,Sphynx,,,148,24,0
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,153,23,0
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,,,,198,21,0
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,,,,,102,13,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Labrador Retriever,,,,87,23,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,Maine Coone,,,123,24,0
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,,,,132,27,0
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Bulldog,Persian,Cory Catfish,Dove,92,28,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,,,,123,23,0
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,,,Betta Fish,Lovebird,88,19,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Beagle,,,,139,23,0
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,,,,,113,17,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,American Bobtail,Betta Fish,African Gray Parrot,71,25,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,Golden Retriever,,,,127,19,1
C-6941229,Walgreens,IA,West,Bulldog,,,,113,31,0
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,,,,142,22,0
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,Siamese,,,128,16,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Yorkshire Terrier,American Bobtail,,,124,16,1
C-8350481,DSHealthcare,MA,South,,Scottish Fold,,,102,20,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Bulldog,,,,123,18,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Beagle,American Bobtail,,,123,23,0
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Beagle,,,,158,16,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,Golden Retriever,,,,127,20,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Bulldog,,,,103,16,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,American Bobtail,Angelfish,Dove,143,19,1
C-7173048,Empack,CO,West,Labrador Retriever,Scottish Fold,,,148,24,0
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,,,,149,23,0
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,,Scottish Fold,,,108,26,0
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Beagle,,,,147,26,0
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Bulldog,,,,133,12,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,,,,107,19,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,,,,,155,18,1
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,,Siamese,,,163,18,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Bulldog,,,,136,23,0
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,Persian,,,151,20,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Labrador Retriever,Maine Coone,,,158,11,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,,,,,103,10,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,,,,,140,23,0
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,German Shepherd,,Goldfish,Parrotlet,134,19,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,,,,,109,19,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,,,,,176,21,0
C-3829341,Walgreens,CA,West,Boxer,Siamese,,,120,16,1
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Beagle,,,,123,18,1
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,Labrador Retriever,,,,108,20,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,German Shepherd,,Cory Catfish,Parrotlet,97,21,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,,,,,117,29,0
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,Boxer,,,,70,18,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,,,,,113,17,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,,Scottish Fold,,,120,14,1
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,103,8,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,,American Shorthair,,,103,15,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,Boxer,,,,99,22,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Yorkshire Terrier,,,,105,21,0
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Golden Retriever,Persian,,,167,21,0
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Golden Retriever,Persian,Betta Fish,Parrotlet,98,26,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,,,,,117,14,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Boxer,,,,122,18,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,Beagle,American Bobtail,,,77,23,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,,,,,160,19,1
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,,Betta Fish,African Gray Parrot,105,15,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,,,,,70,25,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Beagle,,,,126,19,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,,,,138,25,0
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,,,,,92,20,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,Siamese,,,97,16,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Golden Retriever,,,,105,24,0
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Bulldog,American Bobtail,,,131,23,0
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,116,26,0
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,Golden Retriever,,,,137,18,1
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,,,,100,14,1
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Beagle,,,,98,24,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,Labrador Retriever,,,,86,19,1
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,Golden Retriever,,,,160,21,0
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,,,,,88,18,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,,,,131,12,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,German Shepherd,Maine Coone,,,110,12,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,,,,147,12,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,,,,,95,25,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,American Bobtail,,,183,28,0
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,German Shepherd,Persian,Guppy,Lovebird,139,18,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,116,28,0
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Beagle,,,,129,8,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,German Shepherd,,,,96,14,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,,,,,118,30,0
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Boxer,American Bobtail,,,120,26,0
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,,,,,122,14,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,,,,,106,16,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,German Shepherd,American Bobtail,Cory Catfish,Dove,88,15,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,Sphynx,,,101,23,0
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,,,,123,18,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,German Shepherd,,,,147,17,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,,,,109,22,0
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,,American Shorthair,,,115,23,0
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,,,129,19,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Yorkshire Terrier,,Guppy,Dove,117,22,0
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,,,,,90,25,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,,Persian,,,94,15,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,German Shepherd,,,,63,23,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,,,,,149,19,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,,,,161,21,0
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,68,21,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,,,,140,27,0
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,,,,,119,23,0
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Golden Retriever,,,,153,17,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,,,,150,14,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Boxer,,,,84,25,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,,Maine Coone,,,94,15,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,Maine Coone,,,74,29,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,,Persian,,,105,8,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,German Shepherd,American Bobtail,,,57,24,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,,,,,134,25,0
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,Siamese,,,90,21,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,Siamese,Angelfish,Parrotlet,158,16,1
C-6941229,Walgreens,IA,West,Beagle,,,,173,23,0
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,154,20,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,Yorkshire Terrier,,,,109,23,0
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,American Bobtail,,,105,15,1
C-8350481,DSHealthcare,MA,South,Golden Retriever,Scottish Fold,,,120,19,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,,Siamese,,,137,23,0
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Boxer,Scottish Fold,Cory Catfish,Parrotlet,104,15,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,,,,,120,13,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,,,,139,16,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,American Bobtail,,,151,15,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,,,,,132,20,1
C-7173048,Empack,CO,West,,,Cory Catfish,Finch,113,21,0
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,Beagle,,,,158,20,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Labrador Retriever,,,,30,17,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,,,,,168,17,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Golden Retriever,Siamese,Cory Catfish,Lovebird,128,19,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,American Shorthair,,,110,21,0
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,,,,,77,23,1
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,,,,,151,20,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Golden Retriever,,,,124,16,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,Boxer,American Shorthair,,,126,16,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,,,,,106,23,0
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,,,,124,25,0
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Boxer,,,,172,25,0
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,Boxer,,,,59,17,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,,Persian,,,113,14,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,,Persian,,,100,22,0
C-3829341,Walgreens,CA,West,Golden Retriever,,Angelfish,African Gray Parrot,121,22,0
