clinic_id,clinic_name,state,region,dog_breed,cat_breed,fish_breed,bird_breed,treatment_cost,wait_time,recommended
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,German Shepherd,,,,63,23,1
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,,American Bobtail,,,112,17,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Labrador Retriever,,,,99,24,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,,,,,215,22,0
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,,,,107,19,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,,,Guppy,Parrotlet,133,22,0
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,100,20,0
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,German Shepherd,,,,83,26,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Beagle,,Guppy,Finch,143,19,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,93,27,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,Sphynx,,,135,22,0
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Golden Retriever,,,,123,22,0
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,,,,,134,23,0
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Labrador Retriever,Scottish Fold,,,112,25,0
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Bulldog,American Bobtail,,,127,26,0
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,114,18,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,,,,,77,21,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Beagle,,,,116,19,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,,,,,112,17,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Bulldog,,,,73,27,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,,,,,143,18,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Golden Retriever,,,,124,13,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,,,,105,28,0
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Golden Retriever,,,,85,24,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Golden Retriever,,,,133,13,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Boxer,,,,78,21,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Labrador Retriever,,Betta Fish,Lovebird,169,18,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,,,,117,24,0
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,134,20,0
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,Sphynx,Angelfish,African Gray Parrot,37,20,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Boxer,,,,82,18,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,,,,126,19,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,,,,133,26,0
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,,,,149,18,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,,,,,120,15,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Labrador Retriever,,,,128,20,0
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,,,,,160,13,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Boxer,,,,134,23,0
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,,Sphynx,,,78,23,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,Siamese,,,96,28,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,,Cory Catfish,Finch,111,24,0
C-6941229,Walgreens,IA,West,German Shepherd,,,,106,23,0
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,Scottish Fold,,,113,21,0
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,American Bobtail,,,62,17,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Yorkshire Terrier,,,,82,26,1
C-8350481,DSHealthcare,MA,South,,,,,90,22,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,,,,,134,16,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Bulldog,,,,119,26,0
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Labrador Retriever,Maine Coone,,,162,21,0
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,German Shepherd,,,,125,18,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,,,,136,6,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Golden Retriever,,,,94,14,1
C-7173048,Empack,CO,West,Yorkshire Terrier,,,,163,13,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,Bulldog,,,,120,19,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Golden Retriever,,,,118,14,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Beagle,,,,112,30,0
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,German Shepherd,Maine Coone,,,128,19,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,Labrador Retriever,,,,104,20,0
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Beagle,,,,156,17,1
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Labrador Retriever,,Betta Fish,Dove,115,23,0
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Boxer,,,,89,24,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,,,,140,21,0
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Boxer,,Angelfish,Dove,82,25,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,Yorkshire Terrier,,,,169,20,0
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,,,,139,27,0
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,,American Bobtail,,,107,16,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,Bulldog,,,,146,23,0
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,,Sphynx,,,91,12,1
C-3829341,Walgreens,CA,West,,,,,72,24,1
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,German Shepherd,American Shorthair,Betta Fish,Dove,117,22,0
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,Golden Retriever,Siamese,,,97,21,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,Labrador Retriever,Maine Coone,,,183,21,0
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,,,,130,27,0
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,Bulldog,,,,102,15,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,,,,,138,21,0
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,,Siamese,Betta Fish,African Gray Parrot,119,19,1
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,Persian,,,153,15,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,,American Shorthair,,,124,19,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,120,17,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,Bulldog,,,,116,12,1
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Bulldog,American Shorthair,,,140,26,0
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,Labrador Retriever,,,,105,17,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,,American Bobtail,,,86,17,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,,Sphynx,Goldfish,Dove,114,17,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,,,,120,17,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,,,,,113,28,0
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,,,,135,14,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,,,,126,21,0
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,137,26,0
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,Bulldog,,,,162,17,1
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Golden Retriever,,,,86,25,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,76,27,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,Golden Retriever,,,,69,21,1
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,Golden Retriever,,,,111,17,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,German Shepherd,American Shorthair,,,101,28,0
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,,,,,103,18,1
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,,,,116,23,0
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Beagle,,,,81,21,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,,Sphynx,Goldfish,Parrotlet,97,32,1
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,,,,,106,28,0
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,,,,,125,21,0
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Boxer,,,,59,30,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,,,,,137,21,0
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,,,,109,27,0
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,German Shepherd,American Bobtail,,,117,16,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Beagle,,,,92,18,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Beagle,,,,116,18,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,101,12,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,,,,85,25,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,Yorkshire Terrier,,,,57,16,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Beagle,Maine Coone,,,136,23,0
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Labrador Retriever,,,,126,12,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,,Maine Coone,,,108,23,0
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Beagle,American Shorthair,,,137,20,0
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,,,148,11,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,,,,,175,24,0
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,164,12,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,,,,,171,28,0
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,Persian,,,182,28,0
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Beagle,,,,133,26,0
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,,,26,21,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,Bulldog,,,,151,17,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Labrador Retriever,,,,157,20,0
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Beagle,,,,147,24,0
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Golden Retriever,American Shorthair,,,104,21,0
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,American Shorthair,Goldfish,Finch,134,17,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,Bulldog,,,,96,19,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,121,21,0
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,Sphynx,,,135,23,0
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,German Shepherd,American Shorthair,,,123,19,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Labrador Retriever,American Shorthair,,,123,21,0
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,,,Betta Fish,African Gray Parrot,115,21,0
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,American Bobtail,,,87,30,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Yorkshire Terrier,Sphynx,,,131,21,0
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Golden Retriever,,,,124,15,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,129,28,0
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,120,17,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Golden Retriever,,,,82,13,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,,,,125,15,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,Siamese,Guppy,Parrotlet,165,19,1
C-6941229,Walgreens,IA,West,,,,,94,16,1
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,95,23,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,,,,128,16,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,,,,134,19,1
C-8350481,DSHealthcare,MA,South,,,,,101,26,0
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,German Shepherd,,,,167,20,0
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Beagle,,,,126,20,0
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,,,,,154,24,0
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,,,,139,16,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,Beagle,,,,155,25,0
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Boxer,Scottish Fold,,,100,8,1
C-7173048,Empack,CO,West,Labrador Retriever,Persian,,,163,4,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,American Shorthair,Goldfish,African Gray Parrot,109,20,0
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Bulldog,,,,165,24,0
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Boxer,,,,144,15,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Bulldog,,,,127,25,0
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,,American Shorthair,,,113,23,0
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,,Siamese,,,133,20,0
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Beagle,,Angelfish,Finch,147,18,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,Maine Coone,,,146,20,0
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,,,,112,24,0
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Boxer,,,,137,27,0
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,,,,59,26,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Bulldog,Siamese,,,80,24,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,,,,,92,24,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,,Scottish Fold,,,180,14,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,,,,,156,28,0
C-3829341,Walgreens,CA,West,,,,,128,20,0
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,,,Cory Catfish,Parrotlet,74,25,1
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,,,,51,18,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,Bulldog,,,,135,17,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,German Shepherd,,,,114,18,1
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,Boxer,,,,117,13,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,,Maine Coone,,,123,23,0
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Beagle,,,,157,25,0
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,German Shepherd,,,,116,13,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,Bulldog,Sphynx,,,138,21,0
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,155,15,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,,,,,107,26,0
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,,,,,159,21,0
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,,Maine Coone,,,144,19,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,Beagle,,,,183,22,0
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Beagle,,,,87,16,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,Yorkshire Terrier,Siamese,,,145,24,0
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,,Persian,,,154,26,0
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,,,,,75,23,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Boxer,,,,143,19,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Golden Retriever,,,,76,22,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,Golden Retriever,,,,136,24,0
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,Yorkshire Terrier,,,,124,32,0
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Beagle,,Angelfish,Dove,101,23,0
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,,,,,175,22,0
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,,,,,130,16,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,Boxer,,,,121,24,0
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,Bulldog,Siamese,,,112,14,1
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,Beagle,,,,142,25,0
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Bulldog,American Bobtail,Angelfish,Lovebird,119,25,0
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,Beagle,,,,154,23,0
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,,,,,111,24,0
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,,American Bobtail,,,98,14,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Golden Retriever,,,,116,20,0
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Boxer,American Shorthair,,,60,23,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,Boxer,,,,76,20,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,German Shepherd,,,,125,19,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,109,18,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Boxer,,,,140,18,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,Maine Coone,,,67,18,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Boxer,Sphynx,,,127,15,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,,,,112,19,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Beagle,,,,109,24,0
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,,,,,130,22,0
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Boxer,American Bobtail,,,117,11,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Boxer,American Bobtail,,,97,22,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Yorkshire Terrier,,,,103,15,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,,,,117,10,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Boxer,,,,151,19,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Beagle,Siamese,,,121,21,0
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,German Shepherd,,Angelfish,African Gray Parrot,81,22,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,,American Bobtail,,,143,12,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,,,91,25,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,,,,59,22,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Bulldog,,,,116,27,0
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Beagle,,,,155,22,0
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,Labrador Retriever,,Goldfish,African Gray Parrot,137,18,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,,,,,135,10,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,,,,92,18,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,188,14,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Boxer,American Shorthair,,,155,28,0
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Yorkshire Terrier,,,,126,20,0
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Golden Retriever,,,,120,25,0
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,German Shepherd,,,,59,19,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,,,Guppy,Dove,77,17,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Yorkshire Terrier,,,,148,29,0
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,,,,,118,27,0
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Boxer,,,,94,13,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Bulldog,American Shorthair,,,136,19,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Golden Retriever,,Angelfish,Dove,113,21,0
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,,,177,17,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,German Shepherd,,,,48,21,1
C-6941229,Walgreens,IA,West,,Persian,,,111,30,0
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Golden Retriever,Siamese,,,182,17,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,,Angelfish,Finch,75,16,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Bulldog,American Bobtail,,,106,17,1
C-8350481,DSHealthcare,MA,South,Yorkshire Terrier,American Bobtail,,,123,11,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,,,,,134,19,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,German Shepherd,,Betta Fish,African Gray Parrot,114,17,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Bulldog,American Shorthair,,,93,11,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,American Bobtail,,,114,14,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,,,,174,27,0
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,,,,138,32,0
C-7173048,Empack,CO,West,,,,,125,22,0
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,,,,101,21,0
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Yorkshire Terrier,,,,123,24,0
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Yorkshire Terrier,Scottish Fold,,,170,20,0
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,,,,,130,19,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,Yorkshire Terrier,American Shorthair,,,98,17,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,German Shepherd,,,,151,23,0
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,,American Shorthair,,,164,23,0
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Golden Retriever,,,,125,24,0
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,131,18,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,,,,,81,24,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,Yorkshire Terrier,American Shorthair,,,112,16,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,,,,,131,20,0
