clinic_id,clinic_name,state,region,dog_breed,cat_breed,fish_breed,bird_breed,treatment_cost,wait_time,recommended
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,,,,95,15,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,German Shepherd,,,,141,21,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,157,19,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Labrador Retriever,,Guppy,Finch,124,17,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,American Bobtail,Betta Fish,African Gray Parrot,138,25,0
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Beagle,,Betta Fish,Parrotlet,77,26,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,Siamese,,,143,24,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,,,,,96,19,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,German Shepherd,,,,156,16,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Labrador Retriever,,,,101,16,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,Boxer,,,,102,18,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,Sphynx,Goldfish,Dove,93,9,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,,,,,114,25,0
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,,,,109,14,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,,,,,123,25,0
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,,Scottish Fold,,,143,17,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,Golden Retriever,Siamese,,,148,21,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,Maine Coone,,,94,18,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,,,,58,19,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,,,,,114,21,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,,,,,93,25,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,,,,,110,22,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,Maine Coone,,,95,25,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,,,,88,28,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,Siamese,,,94,28,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,,,,125,19,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,German Shepherd,,,,96,25,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,,,,,112,23,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,Golden Retriever,,,,163,15,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Bulldog,,Goldfish,Dove,126,16,1
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Bulldog,,,,145,30,0
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Bulldog,Maine Coone,Goldfish,Dove,157,20,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,,,,,144,15,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Bulldog,,,,98,24,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,German Shepherd,,,,120,18,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,Golden Retriever,Persian,,,93,26,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,,,,173,16,1
C-6941229,Walgreens,IA,West,,,Goldfish,Lovebird,184,20,1
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,102,17,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,,,,121,20,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,,,,127,23,1
C-8350481,DSHealthcare,MA,South,,,,,123,25,0
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,,,,,156,24,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Golden Retriever,,,,151,25,0
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,,,,,120,14,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,Labrador Retriever,,,,157,21,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,,,,115,26,0
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,Scottish Fold,,,92,27,1
C-7173048,Empack,CO,West,Boxer,American Bobtail,,,89,18,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,,,,102,20,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Beagle,,,,58,23,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Bulldog,,,,93,20,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Boxer,,,,113,15,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,Beagle,,,,106,23,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,,Persian,Guppy,Lovebird,125,25,0
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,,,,,150,13,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,German Shepherd,,,,138,20,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,German Shepherd,,,,129,23,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Bulldog,,,,101,23,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,German Shepherd,,,,150,17,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Boxer,,,,125,22,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,Boxer,,,,123,30,0
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,Beagle,,,,179,18,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,Golden Retriever,American Shorthair,,,101,13,1
C-3829341,Walgreens,CA,West,,Siamese,,,109,19,1
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Golden Retriever,,,,80,16,1
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,,Angelfish,Finch,111,24,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,,,,,98,21,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,Golden Retriever,,,,108,16,1
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,Bulldog,,,,87,16,1
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,Boxer,,,,119,16,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Boxer,Scottish Fold,,,165,29,0
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,,,,115,24,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,German Shepherd,,,,148,17,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,Bulldog,Persian,,,146,12,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,,,,,105,17,1
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,,,,,88,21,1
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,German Shepherd,,,,69,7,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,Golden Retriever,American Shorthair,Goldfish,African Gray Parrot,84,23,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Beagle,,Betta Fish,Parrotlet,122,21,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,,,,,111,19,1
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,,Sphynx,,,138,23,1
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,,,,136,15,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,American Bobtail,,,117,18,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,Beagle,,,,172,15,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,,Siamese,,,137,17,1
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,,Siamese,,,156,8,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,81,19,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,German Shepherd,American Bobtail,,,158,22,1
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,,,,,155,21,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,Boxer,,,,121,21,1
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,Labrador Retriever,American Bobtail,,,138,24,1
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,Bulldog,,,,121,19,1
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,Boxer,Persian,,,141,18,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,,Siamese,,,99,39,1
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,Yorkshire Terrier,,,,159,21,1
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,,,Guppy,Parrotlet,142,16,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,,,,,119,23,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,,,,,172,20,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,,,,,105,28,0
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,Boxer,,,,96,11,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,121,17,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,German Shepherd,Scottish Fold,,,143,22,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,Bulldog,,,,168,17,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,,Maine Coone,,,178,23,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,,,,,86,22,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Labrador Retriever,,,,118,16,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,,,,,132,27,0
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,,,,,137,19,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,,,,,135,20,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,,,,183,35,0
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,Golden Retriever,,,,118,18,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,Beagle,American Shorthair,,,127,28,0
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,Yorkshire Terrier,,,,129,13,1
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,German Shepherd,Persian,,,153,15,1
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,German Shepherd,Siamese,,,153,29,0
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,,,,,99,19,1
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,,,,,127,21,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,German Shepherd,American Shorthair,,,120,16,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Labrador Retriever,Siamese,,,120,14,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,German Shepherd,,,,87,19,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,Labrador Retriever,,,,194,23,1
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,,,,,119,14,1
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,American Bobtail,,,111,29,0
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,Boxer,,,,117,14,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Bulldog,Scottish Fold,,,162,20,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Labrador Retriever,,,,71,16,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,Beagle,,,,96,25,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Yorkshire Terrier,,,,156,29,0
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,Boxer,American Shorthair,,,78,24,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Labrador Retriever,American Shorthair,,,146,15,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Beagle,,,,163,21,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,Bulldog,Sphynx,,,163,13,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,Golden Retriever,,Guppy,Finch,165,21,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,German Shepherd,,,,148,21,1
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,,Persian,,,155,15,1
C-6941229,Walgreens,IA,West,Yorkshire Terrier,,,,40,20,1
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,,,,,148,21,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,,Maine Coone,,,116,25,0
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,Bulldog,,Goldfish,Finch,96,19,1
C-8350481,DSHealthcare,MA,South,Labrador Retriever,,,,180,23,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,,,,,104,16,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Yorkshire Terrier,American Bobtail,,,165,18,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,Golden Retriever,,,,96,18,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,,Siamese,,,145,24,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,,,,89,20,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,,,,,119,19,1
C-7173048,Empack,CO,West,Labrador Retriever,,,,38,15,1
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,,,,,135,22,1
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Yorkshire Terrier,Scottish Fold,,,73,20,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Golden Retriever,,,,145,23,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,,,,,151,19,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,Beagle,,Betta Fish,Parrotlet,128,14,1
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,,,,,150,26,0
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,Golden Retriever,,,,129,22,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,Beagle,,Angelfish,Lovebird,117,20,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,,,,132,22,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,,,,,91,23,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,,Persian,,,79,21,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,Boxer,,,,126,19,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,Bulldog,,Cory Catfish,African Gray Parrot,120,23,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,,,,,180,24,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,,Siamese,,,121,16,1
C-3829341,Walgreens,CA,West,Bulldog,,,,63,26,1
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Yorkshire Terrier,,,,133,17,1
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,Bulldog,,,,158,19,1
C-6914919,McKesson Packaging Serivces a business unit of McKesson Pet and Animal Emerging Clinic,TX,South,Bulldog,American Shorthair,,,125,20,1
C-8336775,RITE AID Pet and Animal Emerging Clinic,NY,Northeast,Labrador Retriever,,,,113,16,1
C-5438026,SHISEIDO AMERICA Pet and Animal Emerging Clinic,WV,South,,,Betta Fish,Lovebird,141,26,0
C-5714113,Agbanga Karite LLC / EveryDay Shea / Alaffia Sustainable Skin Pet and Animal Emerging Clinic,IA,West,Yorkshire Terrier,,,,103,16,1
C-4093014,Greenstone Pet and Animal Emerging Clinic,VA,West,Golden Retriever,,,,122,25,0
C-4801579,Energique Pet and Animal Emerging Clinic,TX,South,,Sphynx,,,88,23,1
C-6388141,Meditrend Inc. DBA Progena Professional Pet and Animal Emerging Clinic,TX,South,Golden Retriever,,Betta Fish,Parrotlet,104,21,1
C-0272807,St Marys Medical Park Pet and Animal Emerging Clinic,CA,West,,,,,161,23,1
C-2860760,Physicians Total Care Pet and Animal Emerging Clinic,OH,Northeast,,,Angelfish,African Gray Parrot,94,21,1
C-7129435,LG Household and Healthcare Pet and Animal Emerging Clinic,FL,South,Bulldog,,,,191,19,1
C-0360448,REMEDYREPACK Pet and Animal Emerging Clinic,IN,West,,Maine Coone,,,69,13,1
C-3337444,Barr Laboratories Pet and Animal Emerging Clinic,IL,West,Labrador Retriever,,,,112,19,1
C-4225828,Nelco Laboratories Pet and Animal Emerging Clinic,RI,Northeast,Boxer,,,,113,20,1
C-5741001,AvKARE Pet and Animal Emerging Clinic,KS,South,Boxer,,Goldfish,Finch,143,27,0
C-6575705,Vivier Pharma Pet and Animal Emerging Clinic,AK,#N/A,,,Betta Fish,Dove,119,26,0
C-6026626,Mycone Dental Supply Co. Inc DBA Keystone Industries and Deepak Products Pet and Animal Emerging Clinic,FL,South,Beagle,Sphynx,,,62,22,1
C-4936699,Alvogen Pet and Animal Emerging Clinic,OK,Midwest,Boxer,,,,117,17,1
C-6864956,Ningbo Meiduo General Products Co. Pet and Animal Emerging Clinic,FL,South,,,,,146,21,1
C-4080038,Lake Erie Medical DBA Quality Care Products Pet and Animal Emerging Clinic,AZ,West,Labrador Retriever,Siamese,,,126,26,0
C-6902175,SESVALIA USA Pet and Animal Emerging Clinic,AZ,West,,American Bobtail,Angelfish,Lovebird,111,23,1
C-0303641,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,,,,,136,18,1
C-7094024,Jubilant HollisterStier Pet and Animal Emerging Clinic,NC,West,,,,,119,24,1
C-9070137,Laboratoires Clarins Pet and Animal Emerging Clinic,NV,Northeast,,American Bobtail,,,137,10,1
C-8822018,MAKEUP ART Pet and Animal Emerging Clinic,CA,West,,,,,197,22,1
C-5030646,Physicians Total Care Pet and Animal Emerging Clinic,NY,Northeast,Bulldog,Maine Coone,,,138,14,1
C-0905807,West-ward Pharmaceutical Pet and Animal Emerging Clinic,GA,South,,,,,124,22,1
C-2118723,Markwins Beauty Products Pet and Animal Emerging Clinic,WI,South,,,,,70,16,1
C-5117804,NASH-FINCH Pet and Animal Emerging Clinic,IL,West,,Scottish Fold,,,124,24,1
C-0007799,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,PA,West,,American Bobtail,,,158,15,1
C-7032303,Cephalon Pet and Animal Emerging Clinic,DC,Northeast,Yorkshire Terrier,,,,193,19,1
C-4646107,STAT Rx USA Pet and Animal Emerging Clinic,NY,Northeast,Golden Retriever,,,,120,16,1
C-0009958,Colgate Oral Pharmaceuticals Pet and Animal Emerging Clinic,OK,Midwest,Bulldog,Persian,,,74,15,1
C-2961266,B. Braun Medical Pet and Animal Emerging Clinic,FL,South,Labrador Retriever,,,,92,15,1
C-5284095,Sandoz Pet and Animal Emerging Clinic,AZ,West,Bulldog,,,,108,17,1
C-4266841,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Beagle,,,,34,25,1
C-4563046,AAA Pharmaceutical Pet and Animal Emerging Clinic,IL,West,Labrador Retriever,,,,123,19,1
C-3060634,Cargo Cosmetics Pet and Animal Emerging Clinic,CA,West,,,,,81,23,1
C-1765085,Sandoz Pet and Animal Emerging Clinic,FL,South,Yorkshire Terrier,,,,120,23,1
C-8640799,Bliss World Pet and Animal Emerging Clinic,OH,Northeast,Yorkshire Terrier,Scottish Fold,,,75,23,1
C-8522107,Apotex Pet and Animal Emerging Clinic,VA,West,Golden Retriever,,,,111,19,1
C-0258802,Amneal Pharmaceuticals of New York Pet and Animal Emerging Clinic,IN,West,Beagle,Maine Coone,,,86,16,1
C-1184498,Reckitt Benckiser Pet and Animal Emerging Clinic,WV,South,Beagle,Siamese,,,92,24,1
C-5679975,Kareway Product Pet and Animal Emerging Clinic,WI,South,,,,,167,21,1
C-7407663,Mylan Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,,Persian,,,157,22,1
C-3261951,ALK-Abello Pet and Animal Emerging Clinic,CA,West,,,,,148,22,1
C-6963787,U.S. Pet and Animal Emerging Clinic,CA,West,,,,,123,16,1
C-2207742,Natural Health Pet and Animal Emerging Clinic,MA,South,,,,,160,25,0
C-5248067,Physicians Total Care Pet and Animal Emerging Clinic,TX,South,Golden Retriever,American Bobtail,,,139,25,0
C-4274952,Physicians Total Care Pet and Animal Emerging Clinic,MN,South,,Sphynx,,,115,19,1
C-2706989,Washington Homeopathic Pet and Animal Emerging Clinic,OH,Northeast,Labrador Retriever,,,,134,32,0
C-8890710,Novartis Consumer Health Pet and Animal Emerging Clinic,TX,South,German Shepherd,Siamese,,,142,15,1
C-1180448,HOMEOLAB USA Pet and Animal Emerging Clinic,IA,West,Boxer,,,,86,12,1
C-2606141,Genzyme Pet and Animal Emerging Clinic,OR,South,Boxer,,,,139,15,1
C-8021177,Western Family Foods Pet and Animal Emerging Clinic,MN,South,,,,,132,23,1
C-9661319,Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,DC,Northeast,,,,,166,30,0
C-1932107,Dolgencorp Pet and Animal Emerging Clinic,LA,South,Yorkshire Terrier,American Shorthair,,,124,29,0
C-2858310,REMEDYREPACK Pet and Animal Emerging Clinic,CA,West,Yorkshire Terrier,Sphynx,,,143,21,1
C-4761042,Heckman Healthcare Service & Supplies Pet and Animal Emerging Clinic,CA,West,,Maine Coone,,,108,17,1
C-9528941,Cobalt Laboratories Pet and Animal Emerging Clinic,NC,West,Beagle,Persian,,,143,19,1
C-1220473,Coastal Welding Supply Pet and Animal Emerging Clinic,NV,Northeast,Bulldog,,,,105,12,1
C-8273749,Valu Merchandisers Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,,,,133,24,1
C-1300637,Airgas-West Pet and Animal Emerging Clinic,CO,West,Golden Retriever,,,,142,29,0
C-5476343,Dolgencorp Pet and Animal Emerging Clinic,VA,West,,,,,108,18,1
C-0237977,CVS Pharmacy Pet and Animal Emerging Clinic,MD,Northeast,Boxer,,,,135,21,1
C-2927333,Cardinal Pet and Animal Emerging Clinic,CA,West,Labrador Retriever,American Bobtail,,,104,15,1
C-4161281,PD-Rx Pharmaceuticals Pet and Animal Emerging Clinic,TX,South,German Shepherd,American Bobtail,,,105,14,1
C-5970748,Prime Enterprises Pet and Animal Emerging Clinic,CO,West,,,,,100,6,1
C-7650240,Boca Pharmacal Pet and Animal Emerging Clinic,TX,South,,,,,113,28,0
C-1484172,Topco Associates Pet and Animal Emerging Clinic,NM,Northeast,Bulldog,,Cory Catfish,African Gray Parrot,120,22,1
C-6941229,Walgreens,IA,West,Beagle,,,,149,18,1
C-7258806,Mylan Institutional Pet and Animal Emerging Clinic,CA,West,German Shepherd,American Shorthair,,,82,29,1
C-6692908,Pharmacia and Upjohn Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,,,,143,17,1
C-9744420,Taro Pharmaceuticals U.S.A. Pet and Animal Emerging Clinic,NE,West,,,,,173,27,0
C-8350481,DSHealthcare,MA,South,,American Shorthair,,,163,18,1
C-0677076,CVS Pharmacy Pet and Animal Emerging Clinic,NJ,Northeast,Boxer,,,,66,25,1
C-5657240,Pfizer Laboratories Div Pfizer Pet and Animal Emerging Clinic,NJ,Northeast,Yorkshire Terrier,,,,127,13,1
C-8471630,The Procter & Gamble Manufacturing Pet and Animal Emerging Clinic,MI,Northeast,,,,,121,22,1
C-2171304,NCS HealthCare of KY Inc dba Vangard Pet and Animal Emerging Clinic,VA,West,Boxer,Siamese,,,141,23,1
C-7680367,Access Business Group Pet and Animal Emerging Clinic,ID,West,,,,,68,22,1
C-8185040,L Perrigo Pet and Animal Emerging Clinic,DC,Northeast,,,,,103,22,1
C-7173048,Empack,CO,West,,,,,108,25,0
C-4460888,Pharmacia and Upjohn Pet and Animal Emerging Clinic,MD,Northeast,Beagle,,,,139,27,0
C-3982906,WOCKHARDT Pet and Animal Emerging Clinic,VA,West,Beagle,Sphynx,,,78,24,1
C-6796356,Solco healthcare U.S. Pet and Animal Emerging Clinic,NY,Northeast,Labrador Retriever,,,,188,23,1
C-2227409,Delon Laboratories (1990) Pet and Animal Emerging Clinic,MS,West,Beagle,,,,86,25,1
C-9268257,Amerisource Pet and Animal Emerging Clinic,CT,Northeast,Golden Retriever,Maine Coone,,,125,26,0
C-9629736,U.S. Pet and Animal Emerging Clinic,PA,West,Boxer,,,,125,22,1
C-5601285,SJ Creations Pet and Animal Emerging Clinic,NJ,Northeast,,,,,120,20,1
C-4023413,Fresenius Kabi USA Pet and Animal Emerging Clinic,IN,West,,,,,112,16,1
C-7363300,Allergy Laboratories Pet and Animal Emerging Clinic,CA,West,,,,,134,22,1
C-5814177,Mechanical Servants Pet and Animal Emerging Clinic,DC,Northeast,Beagle,,,,111,17,1
C-7186775,Kmart Pet and Animal Emerging Clinic,DC,Northeast,,,,,221,23,1
C-7355717,American Health Pet and Animal Emerging Clinic,FL,South,,,Goldfish,Finch,139,15,1
C-4668812,Physicians Total Care Pet and Animal Emerging Clinic,TN,South,,,,,130,20,1
C-1375667,Whisk Products Pet and Animal Emerging Clinic,OK,Midwest,Labrador Retriever,,,,119,23,1
C-0190273,Alaven Pharmaceutical Pet and Animal Emerging Clinic,FL,South,Bulldog,,Guppy,Parrotlet,108,17,1
C-3829341,Walgreens,CA,West,,,Angelfish,Finch,92,19,1
C-7183156,Conopco Inc. d/b/a Pet and Animal Emerging Clinic,OR,South,Beagle,,,,101,17,1
C-3213706,Physicians Total Care Pet and Animal Emerging Clinic,OR,South,,Maine Coone,,,88,19,1
